_Id;Amparo Legal;Ano;Descricao Infracao;Escopo Autuacao;Mes;Quantidade Autos;Uf
6407641B305A576376E6F6C3;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC;Excesso de Peso;NOVEMBRO;347;MG
6407641B305A576376E6F6D5;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;Excesso de Peso;NOVEMBRO;101;SP
6407641B305A576376E6F6D6;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC;Excesso de Peso;NOVEMBRO;111;SP
6407641B305A576376E6F6D9;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo excedendo a CMT acima de 1000 kg;CMT - Capacidade Máxima de Tração;DEZEMBRO;5;ES
6407641B305A576376E6F6DF;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo excedendo a CMT acima de 1000 kg;CMT - Capacidade Máxima de Tração;DEZEMBRO;5;MG
6407641B305A576376E6F6E1;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;CMT - Capacidade Máxima de Tração;DEZEMBRO;2;RJ
6407641B305A576376E6F6E7;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;2022;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;Evasão de Balança;DEZEMBRO;61;MG
6407641B305A576376E6F6EA;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;2022;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;Evasão de Balança;DEZEMBRO;84;SP
6407641B305A576376E6F6F1;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;Excesso de Peso;DEZEMBRO;315;MG
6407641B305A576376E6F6F2;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC;Excesso de Peso;DEZEMBRO;344;MG
6407641B305A576376E6F6F5;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;Excesso de Peso;DEZEMBRO;90;MT
6407641B305A576376E6F6FA;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;Excesso de Peso;DEZEMBRO;227;RJ
6407641B305A576376E6F6FC;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo com excesso de peso - Por Eixo;Excesso de Peso;DEZEMBRO;528;RJ
6407641B305A576376E6F702;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo com excesso de peso - Por Eixo;Excesso de Peso;DEZEMBRO;246;SC
6407641B305A576376E6F703;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC;Excesso de Peso;DEZEMBRO;4;SP
6407641B305A576376E6F612;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - Por Eixo;Excesso de Peso;JULHO;316;RS
6407641B305A576376E6F617;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;Excesso de Peso;JULHO;121;SP
6407641B305A576376E6F61A;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 268/22 e alterações ;2022;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;CMT - Capacidade Máxima de Tração;AGOSTO;1;MG
6407641B305A576376E6F61B;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 268/22 e alterações ;2022;Transitar com o veículo excedendo a CMT acima de 1000 kg;CMT - Capacidade Máxima de Tração;AGOSTO;2;MG
6407641B305A576376E6F61F;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;CMT - Capacidade Máxima de Tração;AGOSTO;1;RJ
6407641B305A576376E6F620;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo excedendo a CMT acima de 1000 kg;CMT - Capacidade Máxima de Tração;AGOSTO;2;RJ
6407641B305A576376E6F628;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;2022;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;Evasão de Balança;AGOSTO;5691;RJ
6407641B305A576376E6F62C;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - Por Eixo;Excesso de Peso;AGOSTO;1;ES
6407641B305A576376E6F62E;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 268/22 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;Excesso de Peso;AGOSTO;18;ES
6407641B305A576376E6F630;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC;Excesso de Peso;AGOSTO;134;ES
6407641B305A576376E6F631;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;Excesso de Peso;AGOSTO;247;ES
6407641B305A576376E6F637;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 268/22 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC;Excesso de Peso;AGOSTO;23;MG
6407641B305A576376E6F63F;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC;Excesso de Peso;AGOSTO;10;MT
6407641B305A576376E6F641;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo com excesso de peso - Por Eixo;Excesso de Peso;AGOSTO;110;MT
6407641B305A576376E6F647;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 268/22 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC;Excesso de Peso;AGOSTO;83;RJ
6407641B305A576376E6F648;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 268/22 e alterações ;2022;Transitar com o veículo com excesso de peso - Por Eixo;Excesso de Peso;AGOSTO;97;RJ
6407641B305A576376E6F65D;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 268/22 e alterações ;2022;Transitar com o veículo com excesso de peso - Por Eixo;Excesso de Peso;AGOSTO;2;SP
6407641B305A576376E6F65F;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 268/22 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC;Excesso de Peso;AGOSTO;14;SP
6407641B305A576376E6F660;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;Excesso de Peso;AGOSTO;109;SP
6407641B305A576376E6F661;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC;Excesso de Peso;AGOSTO;116;SP
6407641B305A576376E6F663;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;CMT - Capacidade Máxima de Tração;SETEMBRO;2;ES
6407641B305A576376E6F66C;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;2022;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;Evasão de Balança;SETEMBRO;1;GO
6407641B305A576376E6F66F;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;2022;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;Evasão de Balança;SETEMBRO;4443;RJ
6407641B305A576376E6F671;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC;Excesso de Peso;SETEMBRO;354;ES
6407641B305A576376E6F675;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;Excesso de Peso;SETEMBRO;371;MG
6407641B305A576376E6F684;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo excedendo a CMT acima de 1000 kg;CMT - Capacidade Máxima de Tração;OUTUBRO;4;ES
6407641B305A576376E6F687;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo excedendo a CMT acima de 1000 kg;CMT - Capacidade Máxima de Tração;OUTUBRO;15;MG
6407641B305A576376E6F68C;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo excedendo a CMT acima de 1000 kg;CMT - Capacidade Máxima de Tração;OUTUBRO;3;RS
6407641B305A576376E6F68D;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo excedendo a CMT em até 600 kg;CMT - Capacidade Máxima de Tração;OUTUBRO;4;RS
6407641B305A576376E6F690;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;2022;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;Evasão de Balança;OUTUBRO;219;MT
6407641B305A576376E6F692;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;2022;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;Evasão de Balança;OUTUBRO;2483;SP
6407641B305A576376E6F698;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo com excesso de peso - Por Eixo;Excesso de Peso;OUTUBRO;865;MG
6407641B305A576376E6F699;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC;Excesso de Peso;OUTUBRO;67;MT
6407641B305A576376E6F69F;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;Excesso de Peso;OUTUBRO;371;RJ
6407641B305A576376E6F6A6;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;Excesso de Peso;OUTUBRO;103;SC
6407641B305A576376E6F6A7;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo com excesso de peso - Por Eixo;Excesso de Peso;OUTUBRO;242;SC
6407641B305A576376E6F6A8;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;Excesso de Peso;OUTUBRO;166;SP
6407641B305A576376E6F6A9;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC;Excesso de Peso;OUTUBRO;292;SP
6407641B305A576376E6F6AA;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo com excesso de peso - Por Eixo;Excesso de Peso;OUTUBRO;376;SP
6407641B305A576376E6F6AC;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;CMT - Capacidade Máxima de Tração;NOVEMBRO;4;ES
6407641B305A576376E6F6AE;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo excedendo a CMT acima de 1000 kg;CMT - Capacidade Máxima de Tração;NOVEMBRO;7;GO
6407641B305A576376E6F6B0;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;CMT - Capacidade Máxima de Tração;NOVEMBRO;2;MG
6407641B305A576376E6F6B2;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo excedendo a CMT em até 600 kg;CMT - Capacidade Máxima de Tração;NOVEMBRO;1;MT
6407641B305A576376E6F6BD;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC;Excesso de Peso;NOVEMBRO;207;ES
6407641B305A576376E6F6C4;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;Excesso de Peso;NOVEMBRO;401;MG
6407641B305A576376E6F6CA;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo com excesso de peso - Por Eixo;Excesso de Peso;NOVEMBRO;374;PR
6407641B305A576376E6F6D7;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo com excesso de peso - Por Eixo;Excesso de Peso;NOVEMBRO;190;SP
6407641B305A576376E6F6DA;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;CMT - Capacidade Máxima de Tração;DEZEMBRO;2;GO
6407641B305A576376E6F6DB;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo excedendo a CMT acima de 1000 kg;CMT - Capacidade Máxima de Tração;DEZEMBRO;4;GO
6407641B305A576376E6F6E0;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo excedendo a CMT em até 600 kg;CMT - Capacidade Máxima de Tração;DEZEMBRO;1;PR
6407641B305A576376E6F6E5;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo excedendo a CMT acima de 1000 kg;CMT - Capacidade Máxima de Tração;DEZEMBRO;1;SC
6407641B305A576376E6F6EC;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;Excesso de Peso;DEZEMBRO;162;ES
6407641B305A576376E6F6F3;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo com excesso de peso - Por Eixo;Excesso de Peso;DEZEMBRO;731;MG
6407641B305A576376E6F6F6;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo com excesso de peso - Por Eixo;Excesso de Peso;DEZEMBRO;481;MT
6407641B305A576376E6F6FB;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC;Excesso de Peso;DEZEMBRO;361;RJ
6407641B305A576376E6F6FD;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;Excesso de Peso;DEZEMBRO;453;RS
6407641B305A576376E6F705;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;2022;Transitar com o veículo com excesso de peso - Por Eixo;Excesso de Peso;DEZEMBRO;34;SP
6407641B305A576376E6F532;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo excedendo a CMT acima de 1000 kg;CMT - Capacidade Máxima de Tração;FEVEREIRO;2;MG
6407641B305A576376E6F533;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo excedendo a CMT em até 600 kg;CMT - Capacidade Máxima de Tração;FEVEREIRO;2;RJ
6407641B305A576376E6F54B;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC;Excesso de Peso;FEVEREIRO;459;RJ
6407641B305A576376E6F54E;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;Excesso de Peso;FEVEREIRO;364;SC
6407641B305A576376E6F551;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC;Excesso de Peso;FEVEREIRO;112;SP
6407641B305A576376E6F555;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;CMT - Capacidade Máxima de Tração;MARÇO;1;MT
6407641B305A576376E6F567;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC;Excesso de Peso;MARÇO;264;MG
6407641B305A576376E6F56F;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - Por Eixo;Excesso de Peso;MARÇO;986;RJ
6407641B305A576376E6F573;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;Excesso de Peso;MARÇO;337;SC
6407641B305A576376E6F574;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC;Excesso de Peso;MARÇO;352;SC
6407641B305A576376E6F577;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC;Excesso de Peso;MARÇO;154;SP
6407641B305A576376E6F57A;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo excedendo a CMT em até 600 kg;CMT - Capacidade Máxima de Tração;ABRIL;1;MG
6407641B305A576376E6F57C;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;CMT - Capacidade Máxima de Tração;ABRIL;4;RJ
6407641B305A576376E6F57F;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo excedendo a CMT acima de 1000 kg;CMT - Capacidade Máxima de Tração;ABRIL;3;SC
6407641B305A576376E6F585;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;2022;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;Evasão de Balança;ABRIL;3804;RJ
6407641B305A576376E6F58B;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;Excesso de Peso;ABRIL;84;GO
6407641B305A576376E6F58E;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;Excesso de Peso;ABRIL;223;MG
6407641B305A576376E6F591;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;Excesso de Peso;ABRIL;51;MT
6407641B305A576376E6F595;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC;Excesso de Peso;ABRIL;905;RJ
6407641B305A576376E6F598;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC;Excesso de Peso;ABRIL;180;RS
6407641B305A576376E6F59A;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC;Excesso de Peso;ABRIL;246;SC
6407641B305A576376E6F59C;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - Por Eixo;Excesso de Peso;ABRIL;452;SC
6407641B305A576376E6F59D;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;Excesso de Peso;ABRIL;44;SP
6407641B305A576376E6F59E;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo com excesso de peso - PBT/PBTC;Excesso de Peso;ABRIL;87;SP
6407641B305A576376E6F5A5;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;2022;Transitar com o veículo excedendo a CMT em até 600 kg;CMT - Capacidade Máxima de Tração;MAIO;5;SC
6407641B305A576376E6F5A6;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;2022;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;Evasão de Balança;MAIO;770;GO
